년,월,일,요일,휴일여부,평균기온(°C),최저기온(°C),최고기온(°C),평균 풍속(m/s),평균 상대습도(%),평균 증기압(hPa),합계 일사(MJ/m2),최대전력(MW)
2012,12,12,3,0,-5,-9,0,1.6,56.8,2.3,8.34,73890
2012,12,13,4,0,-1.5,-6.2,3.4,2.7,55.1,3,7.47,73244
2012,12,14,5,0,2.7,0.3,4.7,4.5,79.8,6,0.61,73928
2012,12,15,6,1,4.6,1.9,8.3,2.2,78.4,6.6,6.02,63513
2012,12,16,7,1,1.6,-1.2,4.3,1.9,77,5.3,6.66,59375
2012,12,17,1,0,-0.4,-4.7,3.2,3.4,65.4,3.9,7.1,72407
2012,12,18,2,0,-6.8,-9.2,-4,3.4,49.4,1.8,8.97,75172
2012,12,19,3,1,-6.9,-10.4,-2.8,2.1,45,1.6,8.79,67769
2012,12,20,4,0,-3.4,-7.8,0.3,2.4,49.1,2.3,7.63,75154
2012,12,21,5,0,-0.7,-1.9,0.8,2.6,66.1,3.9,2.38,74947
2012,12,22,6,1,-3,-5.9,-0.8,2.9,67.4,3.3,4.59,64515
2012,12,23,7,1,-8.9,-12.5,-5.9,4.4,53.9,1.7,8.84,63306
2012,12,24,1,0,-8.8,-13.6,-4.5,1.9,52,1.6,8.93,74300
2012,12,25,2,1,-8.9,-13.7,-4.6,3.5,50.9,1.7,9.41,65874
2012,12,26,3,0,-10.8,-14.5,-7,2.4,33.5,0.9,9.22,75987
2012,12,27,4,0,-5.7,-11.3,-0.8,1.6,47.1,1.9,7.81,75105
2012,12,28,5,0,-0.9,-3.5,1.5,1.8,59.5,3.4,2.5,73073
2012,12,29,6,1,-0.3,-1.9,0.6,1.9,84.1,5,0.97,63609
2012,12,30,7,1,-8.2,-10.7,0,4,54.6,1.9,9.74,61819
2012,12,31,1,0,-8.7,-11.6,-5,2.2,45.9,1.4,9.45,65266
2013,1,1,2,1,-4.7,-8.7,0,3.2,73.5,3.2,5.76,60178
2013,1,2,3,0,-11.7,-15.1,-4.8,4.2,40.8,1,9.62,73387
2013,1,3,4,0,-13.2,-16.4,-9.3,2.8,42.8,0.9,9.78,76522
2013,1,4,5,0,-10.7,-14.8,-5.8,1.8,44.3,1.2,9.54,76375
2013,1,5,6,1,-7,-12.1,-1.2,2.3,59.4,2.2,8.09,68053
2013,1,6,7,1,-6.3,-9.4,-2,1.9,59.4,2.2,7.97,64147
2013,1,7,1,0,-5.1,-8.8,0.1,1.7,53.6,2.2,7.8,75383
2013,1,8,2,0,-4.6,-6.8,-0.7,2.2,53.4,2.3,8.55,75220
2013,1,9,3,0,-9,-10.7,-6.4,3,38.5,1.2,10.07,75609
2013,1,10,4,0,-8.3,-12.3,-3.6,2.3,41.3,1.3,9.74,75570
2013,1,11,5,0,-3.2,-7.9,1.4,2.3,50.5,2.5,7.52,75583
2013,1,12,6,1,0,-2.7,4.2,2.5,70,4.3,5.67,65458
2013,1,13,7,1,-0.5,-3,3.3,1.6,65.6,3.8,5.77,61334
2013,1,14,1,0,-2.1,-4.3,1.8,2.2,61.6,3.2,5.89,72869
2013,1,15,2,0,-2.1,-5.5,2,2,57,3,6.87,73364
2013,1,16,3,0,-2.6,-5.8,0.4,2.4,64.1,3.3,5.16,72808
2013,1,17,4,0,-5.8,-8.2,-2.5,2.8,62.9,2.5,7.97,73613
2013,1,18,5,0,-4.4,-9.2,0.2,2,51.9,2.3,9.79,74135
2013,1,19,6,1,0.5,-2.5,4.6,2,59.9,3.8,7.74,64737
2013,1,20,7,1,1.6,-2,4.1,3.1,55.8,3.7,5.52,61013
2013,1,21,1,0,2.2,1.1,4,4.3,83.6,5.9,0.97,71696
2013,1,22,2,0,3.8,2,6,2.2,74.3,5.9,4.16,70439
2013,1,23,3,0,1.8,1,3.8,3.1,80.4,5.6,0.89,70555
2013,1,24,4,0,-0.9,-6.7,2.4,4.3,57.6,3.6,3.52,70895
2013,1,25,5,0,-9.1,-10.8,-6.5,4.7,37.5,1.2,11.26,73340
2013,1,26,6,1,-9.2,-11.9,-5.1,3.5,37,1.1,11.27,66011
2013,1,27,7,1,-7.3,-10.7,-3.9,2.6,44.9,1.6,10.9,63092
2013,1,28,1,0,-3.5,-8.9,0.2,2.1,56,2.7,6.04,73589
2013,1,29,2,0,2.2,-0.3,3.7,2.7,63.5,4.6,1.8,72309
2013,1,30,3,0,5.4,3.5,8.5,2.1,68.8,6.1,4.65,70366
2013,1,31,4,0,7.4,3.7,11.5,2.9,59.5,6,7.45,69136
2013,2,1,5,0,7.3,3.7,9.3,3.7,85.8,8.7,0.64,67350
2013,2,2,6,1,-1.1,-4.5,3.7,4.1,52.1,3,12.19,62234
2013,2,3,7,1,-3.2,-5.8,-1.1,2.7,62.3,3.1,2.7,60333
2013,2,4,1,0,-0.8,-3.3,2.5,2.6,77.1,4.5,8.18,70352
2013,2,5,2,0,-0.6,-4,2.7,2.4,77,4.5,3.16,72515
2013,2,6,3,0,-1.5,-3.1,0.2,3.3,75,4.2,9.35,70985
2013,2,7,4,0,-11.1,-13.8,-2.6,5.5,42.5,1.1,13.63,73964
2013,2,8,5,0,-11.5,-15.8,-6.1,2.7,39.3,1,12.85,74196
2013,2,9,6,1,-7.2,-12.3,-2.6,1.8,55.5,2,12.25,62468
2013,2,10,7,1,-4,-8.4,-0.5,2.9,56.6,2.6,11.62,54678
2013,2,11,1,1,-5.8,-10.4,-0.9,2.1,41.8,1.6,13.63,56338
2013,2,12,2,0,-3.8,-4.8,-1.9,2.3,55.6,2.6,5.78,62525
2013,2,13,3,0,-1.3,-6.3,2.9,2,59.6,3.2,13.01,70551
2013,2,14,4,0,1.1,-2.6,5.2,2.3,60.1,3.9,11.31,71414
2013,2,15,5,0,-1.2,-5.2,1.5,3.9,48.4,2.8,14.35,69697
2013,2,16,6,1,-2.6,-7,2.6,2.1,38.8,1.9,13.9,63952
2013,2,17,7,1,2.3,-2.1,5.8,2.5,44.5,3.2,7.57,59718
2013,2,18,1,0,0.5,-2.5,3.1,3.5,49.8,3.2,10.1,70278
2013,2,19,2,0,-2.9,-7.1,0.6,4,27.5,1.3,14.59,71243
2013,2,20,3,0,-4.8,-8.7,0,2.6,35.3,1.5,14.55,71826
2013,2,21,4,0,-1.7,-5.3,2.5,2.5,49,2.6,13.68,71294
2013,2,22,5,0,0.5,-3.1,4.3,3.1,57.1,3.6,11.62,70240
2013,2,23,6,1,-0.9,-4.4,2.4,3.7,45.9,2.7,14.41,62773
2013,2,24,7,1,1.4,-2.4,5.3,2.2,42.4,2.7,13.03,59503
2013,2,25,1,0,3.3,-0.7,8.6,1.7,39.4,3.1,10.64,69513
2013,2,26,2,0,4.8,2.5,7.5,2.6,56.4,4.9,3.14,69758
2013,2,27,3,0,3.4,0.8,8.8,3,69.5,5.3,13.21,66919
2013,2,28,4,0,6.7,-1.1,13.9,2.9,57.3,5,11.39,66378
2013,3,1,5,1,0.8,-2.4,7.7,4.8,56.1,3.8,15.28,61639
2013,3,2,6,1,-0.8,-4.4,3.1,3.2,42.6,2.4,14.67,60144
2013,3,3,7,1,0.4,-3.5,4.8,2.9,50.3,3.1,16.46,57568
2013,3,4,1,0,3.1,-0.7,8.9,2.8,58.6,4.4,10.62,69653
2013,3,5,2,0,3.7,-0.7,9.1,3,51.8,4,15.92,69252
2013,3,6,3,0,7.9,0.9,14.3,2.2,43.1,4.2,11.78,68551
2013,3,7,4,0,8,4.3,11.7,3.7,74.1,7.8,4.79,66035
2013,3,8,5,0,8.5,3.8,14.1,2.7,66,7.2,11.61,66335
2013,3,9,6,1,13.2,6.2,23.8,4.3,48.8,6.9,13.95,57125
2013,3,10,7,1,1.2,-1.5,7.9,5,32.5,2.1,18.27,55328
2013,3,11,1,0,4.2,-2.6,12.1,2.2,33.4,2.6,17.9,66073
2013,3,12,2,0,7.5,1.6,11.7,2.1,60.4,6.4,6.16,66052
2013,3,13,3,0,5.2,1.8,8.4,3.6,64.5,5.9,9.72,66668
2013,3,14,4,0,4.1,0.9,9.8,2.9,48.9,3.9,15.69,66346
2013,3,15,5,0,4.6,0,10.5,2.4,43.4,3.5,16.66,66752
2013,3,16,6,1,6.3,1.6,12.7,2.3,53.6,5.1,15.76,58869
2013,3,17,7,1,8.2,3.4,15.9,2.9,57.5,5.7,13.17,54585
2013,3,18,1,0,8.3,5.3,14.2,3.3,73,7.7,16.12,64038
2013,3,19,2,0,8,5.2,11.4,2.2,61.1,6.4,8.28,64275
2013,3,20,3,0,2.8,-2.5,8.5,4.3,51.9,4.1,11.32,65952
2013,3,21,4,0,1.5,-4,7.2,2.5,34.3,2.2,18.56,67159
2013,3,22,5,0,3.4,0.9,6.9,2.3,61.6,4.8,4.67,66964
2013,3,23,6,1,5.4,-1.2,12.1,2.3,39,3.3,18.45,58514
2013,3,24,7,1,5.1,1.8,10.2,3.9,47.4,4,18.62,54589
2013,3,25,1,0,2.8,-0.7,7.8,3.8,40.3,2.9,19.9,65718
2013,3,26,2,0,4.4,-0.9,10.4,2.5,39.9,3.2,18.86,66106
2013,3,27,3,0,7.5,1.4,14.9,2.8,30.1,2.8,19.85,64627
2013,3,28,4,0,7.3,4.4,12,2.7,42.1,4.3,10.62,63891
2013,3,29,5,0,5.4,0.6,10.4,3.4,28.6,2.4,20.29,63768
2013,3,30,6,1,4.9,2.3,10.2,2.3,43.1,3.6,9.76,56973
2013,3,31,7,1,6.3,1,13.2,2.7,46.4,4,19.6,54007
2013,4,1,1,0,9.2,3.3,13.4,2.2,44.5,5.2,10.14,63611
2013,4,2,2,0,7.2,5.8,9.5,2.7,86.1,8.7,3.26,64872
2013,4,3,3,0,7.9,3.9,14.1,2.6,64,6.4,17.39,63906
2013,4,4,4,0,12.6,5.6,19.8,1.9,44.5,6,18.18,62740
2013,4,5,5,0,14.6,10.1,19.9,2.6,42.1,6.8,10.99,60601
2013,4,6,6,1,7.5,2.5,13,2.9,84.4,8.7,2.48,57295
2013,4,7,7,1,5.1,2,9.6,4.4,57.3,4.9,19.62,54491
2013,4,8,1,0,8,2.5,13.8,4,55.1,5.6,15.6,63306
2013,4,9,2,0,6.2,3.2,10.7,5.1,50.8,4.8,17.86,64098
2013,4,10,3,0,5,1.3,8.1,4.1,49.3,4.2,12.56,64054
2013,4,11,4,0,5.5,3.7,9.6,4.9,54.5,4.8,15.41,64092
2013,4,12,5,0,6.9,2.2,11.9,3.7,42.6,4.1,18.42,63704
2013,4,13,6,1,11.4,3.4,17.5,4.5,38.6,4.8,19.53,56491
2013,4,14,7,1,8.3,4.2,12.2,4.7,40.4,4.6,20.65,53790
2013,4,15,1,0,7.5,2.6,12.5,2,31.5,3.2,9.58,63318
2013,4,16,2,0,13.2,8.6,19.1,4.4,54.5,8.4,11.55,61632
2013,4,17,3,0,14.8,10.3,20.6,2.9,62.3,10.1,19.62,62189
2013,4,18,4,0,12.3,9,16.3,4,37.4,5.2,16.75,61778
2013,4,19,5,0,9.8,5.1,15,3.2,27,3.2,20.53,61310
2013,4,20,6,1,6.6,4,10.1,2.3,70.8,6.7,3.73,58619
2013,4,21,7,1,9,4.2,15.3,3.3,58.8,6.3,21.76,53250
2013,4,22,1,0,11.4,5.6,17.2,2.5,43.8,5.3,21.53,60892
2013,4,23,2,0,11.2,9.7,14.8,2.7,59.3,7.6,4.96,62169
2013,4,24,3,0,12.3,8.3,18,3.7,67,9.3,21.46,59889
2013,4,25,4,0,9.3,7.9,13.8,3.3,78.9,9.2,7.66,61275
2013,4,26,5,0,11.7,6.9,16.3,3.6,55,7.3,19.71,60659
2013,4,27,6,1,12.8,8.2,18.5,2.8,51.4,7.2,21.5,54274
2013,4,28,7,1,16,10.3,21.6,3.8,51,9.4,10.61,51398
2013,4,29,1,0,13.5,9,17.7,4.5,67.6,10.4,14.17,60584
2013,4,30,2,0,13.4,7.7,19.5,3.5,48.8,7.1,22.65,59710
2013,5,1,3,0,13.2,8.7,18.6,3.3,52.4,7.8,20.16,54401
2013,5,2,4,0,12.4,9,17.1,2.5,67.1,9.4,14.27,59465
2013,5,3,5,0,12.6,9,18.2,3.2,64.8,9,14.75,59617
2013,5,4,6,1,13.9,9.3,19.6,3.1,58.1,8.8,21.12,53102
2013,5,5,7,1,14.3,9.2,20.6,3.4,51.8,7.8,23.39,50753
2013,5,6,1,0,14.6,7.9,21.3,3,54,8.4,20.57,58827
2013,5,7,2,0,18.7,11.9,26.7,2.7,41.4,8.6,20.1,59475
2013,5,8,3,0,19.4,12.7,26.2,2.7,33.6,7.1,22.89,59488
2013,5,9,4,0,18.1,14.7,23,2.1,55.3,11.1,10.55,60325
2013,5,10,5,0,14,10.4,16.1,3.6,89.3,14.3,3.54,60692
2013,5,11,6,1,17.9,11,24.8,3.5,55.5,10.5,22.71,53938
2013,5,12,7,1,19.1,16.4,22.5,4,61.3,13.5,12.43,50776
2013,5,13,1,0,21.6,17.7,26.8,3.5,45,11.2,20.7,60757
2013,5,14,2,0,20.2,17,25.3,2.9,46.9,10.9,15.56,60873
2013,5,15,3,0,19.4,15.6,24.4,3.3,57,12.4,21.21,61018
2013,5,16,4,0,22,15.3,28.3,4.2,33.3,8.3,25.49,60111
2013,5,17,5,1,20.2,15.7,26.6,3,36.6,8.4,23.62,54382
2013,5,18,6,1,17.7,13.7,22.3,2.2,62.8,12.4,9.95,52401
2013,5,19,7,1,16.6,13.6,21.5,3.1,80.9,15.2,9.04,50511
2013,5,20,1,0,14.4,12.1,18.5,3.2,76,12.3,8.68,59795
2013,5,21,2,0,17.7,10.2,24.6,2,43.3,7.6,25.13,59595
2013,5,22,3,0,19.7,13.9,25.9,2,49.4,11.3,14.8,60558
2013,5,23,4,0,22.1,15.4,30.2,2.1,59.3,14.8,22.85,61462
2013,5,24,5,0,21.3,15.7,27.5,2.6,58.9,14.3,20.78,61928
2013,5,25,6,1,24.7,18.2,31.8,2,49.6,14.7,20.6,57270
2013,5,26,7,1,23.9,20.8,28.4,2.5,45.9,13.4,15.51,51923
2013,5,27,1,0,19.7,17.7,22.6,3.5,80.4,18.2,2.89,62576
2013,5,28,2,0,18.9,17.6,20.9,2.8,89.1,19.4,2.11,63029
2013,5,29,3,0,16.1,14.9,18.1,3,87.8,16,2.35,62090
2013,5,30,4,0,19.2,14.3,25,2.7,57.9,12.1,23.53,61737
2013,5,31,5,0,21.3,13.9,27.8,2.2,46.6,11.1,21.92,61677
2013,6,1,6,1,21.7,17.4,27.9,2.2,44.3,11.1,20.67,55168
2013,6,2,7,1,23.5,16.3,30.8,2,48.6,13.2,23.98,51697
2013,6,3,1,0,21.3,18.4,26.7,2.9,59,14.8,21.29,62596
2013,6,4,2,0,22.8,17.5,28.4,2,54.3,14.5,20.25,63185
2013,6,5,3,0,24.8,19.1,30.4,2,51.8,15.7,21.11,63384
2013,6,6,4,1,25,21.7,30,2.1,55.9,17.2,19.5,60606
2013,6,7,5,0,25.7,20.7,31.1,2.2,50.9,16.1,21.77,63441
2013,6,8,6,1,26.4,21,31.2,1.9,48.5,16.5,15.11,58352
2013,6,9,7,1,27.4,22.3,32.4,2.2,38.3,13.4,25.54,53036
2013,6,10,1,0,27.5,21.6,32.2,2.3,35.5,12.6,24.93,66076
2013,6,11,2,0,23.7,20.5,26.7,2.6,57.9,16.4,7.09,65850
2013,6,12,3,0,20.5,19.6,22.5,2.2,85.4,20.5,4.41,64819
2013,6,13,4,0,23,18.8,27.5,1.9,70.5,19.3,15.42,66272
2013,6,14,5,0,24.6,20.9,29.7,2.3,62.3,18.7,16.69,66475
2013,6,15,6,1,24.6,21.3,29.1,2.6,58.4,17.7,21.07,60427
2013,6,16,7,1,22.5,19.8,27.5,2.8,69.8,18.8,20.12,53717
2013,6,17,1,0,22.3,19.9,25.8,2.2,76.8,20.5,7.97,66566
2013,6,18,2,0,21.7,20.5,23.1,1.9,90.1,23.4,2.15,66929
2013,6,19,3,0,24.3,20.6,29.6,1.6,71.1,21.1,16.34,67156
2013,6,20,4,0,25.8,20.9,31.1,1.8,58.5,18.8,18.28,67488
2013,6,21,5,0,26.6,22.9,31.8,1.9,57.5,19.7,15.49,67030
2013,6,22,6,1,25.1,22.7,29.6,2.5,63.9,20.2,12.8,60744
2013,6,23,7,1,22.9,20.6,26.2,3.2,69.6,19.1,15.9,52918
2013,6,24,1,0,23.5,19.6,29.4,2.3,66.6,18.7,16.37,67212
2013,6,25,2,0,25.1,21,29.8,2.1,58.6,18.4,13.06,67878
2013,6,26,3,0,24.5,21.1,29.7,2.6,59.8,18.1,18.09,67914
2013,6,27,4,0,25.1,20.4,31.8,2.5,63.1,19.4,18.06,68472
2013,6,28,5,0,25.5,21.5,30.6,2.3,61.1,19.3,19.12,68422
2013,6,29,6,1,27.2,21.8,32.6,1.8,54.8,19.2,18.62,60959
2013,6,30,7,1,27.7,23.4,31.9,2,60.4,22,16.23,55838
2013,7,1,1,0,27.1,23.9,31.3,2.7,58.4,20.6,16.01,68943
2013,7,2,2,0,24.3,21.5,27.9,4.6,82.5,24.9,2.54,69401
2013,7,3,3,0,25.2,20.5,30.7,3.8,69.1,21.6,23.67,69222
2013,7,4,4,0,24.9,23.1,27.6,3.5,84.3,26.4,3.1,69137
2013,7,5,5,0,25.6,22.1,30.2,2.7,73.4,23.6,18.66,68039
2013,7,6,6,1,25.2,21.6,30.6,2.7,73,22.9,19.19,61321
2013,7,7,7,1,24.9,22.4,29.5,1.8,78.8,24.6,8.91,55795
2013,7,8,1,0,24.3,22.3,26.3,3.5,88.6,26.8,1.59,68800
2013,7,9,2,0,24.5,23.5,26.2,3.2,87.3,26.8,3.74,69627
2013,7,10,3,0,25.3,24.6,26.1,3.9,82.8,26.6,2.5,69934
2013,7,11,4,0,24.6,23.8,25.1,4.1,86,26.5,1.24,70155
2013,7,12,5,0,23.6,23.2,24.3,4.9,88.4,25.7,1.2,69699
2013,7,13,6,1,24.2,22.2,25.6,1.7,90.1,27.1,3.09,62633
2013,7,14,7,1,24.1,23.1,25.4,3.7,90.9,27.2,2.49,56534
2013,7,15,1,0,26.5,23.6,29.1,3.5,80.1,27.5,8.38,71101
2013,7,16,2,0,26.9,25.2,28.8,4.5,70.4,24.8,4.44,71529
2013,7,17,3,0,24.2,23.5,25.7,3.7,89.1,26.8,3.98,70143
2013,7,18,4,0,25.1,23.8,27.7,1.9,85.6,27.1,3.73,71257
2013,7,19,5,0,26.8,23.3,30.5,3.2,72,25,13.11,72112
2013,7,20,6,1,27,25.3,30.3,4.2,72.4,25.6,10.78,64473
2013,7,21,7,1,26.8,25.6,28.4,4.8,78.8,27.5,5.85,59289
2013,7,22,1,0,26.4,24.1,29.4,3.1,81,27.6,5.22,71648
2013,7,23,2,0,25.7,24.7,26.4,3.8,87.3,28.6,1.23,70119
2013,7,24,3,0,24.7,23.2,27.6,4.6,79,24.3,9.64,69230
2013,7,25,4,0,26,22.9,30.2,3.7,71.8,23.7,18.68,69868
2013,7,26,5,0,26.5,23.1,31.1,2.9,70.9,24.1,20.64,70324
2013,7,27,6,1,26.2,23.1,31.2,2.2,67.8,22.7,16.04,62688
2013,7,28,7,1,25.3,23.9,26.7,2.1,85.5,27.6,1.43,58219
2013,7,29,1,0,26.5,24.4,29.6,3.4,82.3,28.2,11.91,68634
2013,7,30,2,0,26.3,24,29.9,2.2,73.9,24.8,12.18,67939
2013,7,31,3,0,26.4,24.7,29,3.3,75.4,25.6,13.31,65764
2013,8,1,4,0,28,24.5,32.1,1.7,67.3,25.1,12.73,63959
2013,8,2,5,0,27.4,25.2,29.3,2,80.4,29.2,5.49,62649
2013,8,3,6,1,28.9,26.7,32.6,3.7,72.3,28.5,16.52,59182
2013,8,4,7,1,28.3,26.4,31.3,2.4,76.4,29.2,11.08,58813
2013,8,5,1,0,27.7,26.4,30.1,3.2,78.9,29.1,10.13,67856
2013,8,6,2,0,26.4,23,27.6,2.4,80.8,27.7,4.71,68852
2013,8,7,3,0,28.7,25,32.1,2.3,73.8,28.7,11.01,71825
2013,8,8,4,0,29.3,27.3,32.8,3.7,73.5,29.8,9.72,73819
2013,8,9,5,0,29.2,27.9,30.8,4.1,79.9,32.2,4.98,73600
2013,8,10,6,1,28,25.8,29.4,2.4,82.4,31,6.17,67476
2013,8,11,7,1,28.7,24.2,33.2,2.1,71.8,27.7,17.83,62837
2013,8,12,1,0,29.3,27.1,32.6,2.8,69.8,27.9,17.21,73302
2013,8,13,2,0,29,26.6,32.9,2.9,65.6,25.7,18.12,72615
2013,8,14,3,0,28.6,26.2,32,2.5,67.1,25.9,14.52,72501
2013,8,15,4,1,28.7,25.8,32.4,3.1,71.5,27.9,14.9,69027
2013,8,16,5,0,28.7,26.1,31.7,3.7,71.8,28,13.2,73216
2013,8,17,6,1,28.7,27.1,31.6,4.8,69.6,27.2,15,67118
2013,8,18,7,1,28.3,26,31.5,4.1,72.8,27.6,10.53,62710
2013,8,19,1,0,28.2,25.7,32.3,2.6,68.9,25.6,19.44,74015
2013,8,20,2,0,27.4,23,32.3,1.7,62,22,18.37,73315
2013,8,21,3,0,28.8,24.2,33.9,2.4,54.9,21.1,18.53,73266
2013,8,22,4,0,29.3,26.3,32.3,2.3,58.6,23.7,13.83,73657
2013,8,23,5,0,25.7,23.7,28.7,2.4,78.9,25.9,7.05,70527
2013,8,24,6,1,26.6,21.9,31.5,1.8,60.4,20,20.97,63061
2013,8,25,7,1,27.1,22,32.1,1.6,52.3,17.7,20.39,56316
2013,8,26,1,0,27,22.8,31.6,2.4,52.3,18,19.53,69003
2013,8,27,2,0,25.6,22.5,29.3,2.6,61.6,19.8,18.9,69286
2013,8,28,3,0,26.4,22.7,30.8,2.7,59.4,19.9,17.96,69475
2013,8,29,4,0,25.5,24.5,26.7,4.2,79.1,25.7,2.21,69623
2013,8,30,5,0,25.1,22.3,28.3,3.3,69.6,21.8,16.96,68095
2013,8,31,6,1,24,21.1,27.9,2.1,65.8,19.2,12.58,59493
2013,9,1,7,1,23.5,19.8,28.2,2,54.6,15.3,17.02,54172
2013,9,2,1,0,22.4,17.3,26.9,2.1,49.9,13,17.95,65238
2013,9,3,2,0,21.7,16.4,26.8,2,43.5,10.7,22.07,63488
2013,9,4,3,0,22,16.4,27.5,2.2,46.5,11.9,20.16,64303
2013,9,5,4,0,21.2,17.9,24.1,2.7,52.9,13.2,9.42,63323
2013,9,6,5,0,20.8,19,23.1,2.3,59.6,14.6,5.83,62697
2013,9,7,6,1,21.9,17.9,26.9,2.1,61.8,15.9,15.69,57341
2013,9,8,7,1,22.9,18.4,27.9,1.7,63.4,16.8,18.1,53099
2013,9,9,1,0,23,19.8,26.5,1.8,67,18.5,9.75,65106
2013,9,10,2,0,22,19.1,25.2,1.7,76.3,20,5.23,65504
2013,9,11,3,0,20.1,19.1,20.9,2.3,90.6,21.2,1.52,66061
2013,9,12,4,0,23,20.3,26.3,1.6,80.4,22.4,7.29,66213
2013,9,13,5,0,22.9,20.9,25.2,2.4,87.5,24.3,3.02,67689
2013,9,14,6,1,23.1,21.5,25.3,1.9,81.1,22.7,6.14,61174
2013,9,15,7,1,23.4,20.3,28.2,2,59.5,16.7,15.15,55438
2013,9,16,1,0,20.9,15.2,27,2.1,49.3,11.5,20.04,62839
2013,9,17,2,0,22.6,17,29.3,1.5,48.4,12.7,16.73,60397
2013,9,18,3,1,24.4,17.5,31.1,1.6,54,15.8,16.75,47703
2013,9,19,4,1,24.7,20.5,30.2,2.7,56,17,17.27,44095
2013,9,20,5,1,23.4,20.1,28,1.9,71.5,20.3,12.66,47235
2013,9,21,6,1,23.8,19.9,27.8,1.7,66.9,19.4,11.15,50913
2013,9,22,7,1,23.1,20.4,27.2,4.2,54.9,15.4,12.33,52637
2013,9,23,1,0,23.8,18.6,29,2.5,55.6,16.5,15.72,64919
2013,9,24,2,0,22,20,23.9,2.9,81.8,21.6,1.44,65765
2013,9,25,3,0,19.5,15.3,24.2,3.4,57.3,12.9,16.81,63041
2013,9,26,4,0,17.3,12.7,22.5,2.6,36.9,7,18.54,61708
2013,9,27,5,0,17.9,10.9,24,1.8,50.9,10.2,16.2,61263
2013,9,28,6,1,17.4,15.2,19.9,2.2,70.6,13.9,3.67,56668
2013,9,29,7,1,17.2,14.7,19.7,2.7,86.1,16.9,3.7,52725
2013,9,30,1,0,20.7,18,25.5,2.5,71.8,17.3,11.47,62764
2013,10,1,2,0,21.6,17.2,27.2,2.3,66.8,17,13.26,63532
2013,10,2,3,0,19.4,15,22.8,3.2,58.6,13.4,12.39,62685
2013,10,3,4,1,16.3,11,21.3,2.4,49.1,9,17.12,57222
2013,10,4,5,0,17.4,10.7,25.1,1.7,54.6,10.2,16.82,61182
2013,10,5,6,1,20,12.6,28.1,1.9,48,10.5,17.44,55667
2013,10,6,7,1,20.8,15.4,25.7,4,53.5,13.3,10.95,53017
2013,10,7,1,0,22.8,19.8,26.9,2.5,65.9,18.2,7.38,64911
2013,10,8,2,0,20,18,21.8,2.3,83.4,19.5,2.66,64075
2013,10,9,3,1,20.5,15.5,26.4,1.9,63.9,14.9,15.28,59766
2013,10,10,4,0,21.1,15.9,26.4,2.2,71,17.4,10.99,64136
2013,10,11,5,0,18.1,14.1,20.7,5,57.5,12.1,13.86,62118
2013,10,12,6,1,16.4,11,21.5,2.7,53.8,9.8,15.26,54568
2013,10,13,7,1,17.3,12.2,23.4,1.5,62,11.7,12.45,51494
2013,10,14,1,0,18.3,13.3,24.4,2.4,63.6,13.2,12.93,62685
2013,10,15,2,0,12,7.7,17.4,2.9,79.4,11.3,1.3,62574
2013,10,16,3,0,11.2,6.1,16.8,1.8,53.1,6.8,15.21,61498
2013,10,17,4,0,12.4,6.8,18.9,1.8,55.5,7.5,13.66,62394
2013,10,18,5,0,13.6,8.1,20.2,1.8,54.8,8.2,14.04,61911
2013,10,19,6,1,14.6,9.8,19.5,2.2,59.1,9.6,9.78,55528
2013,10,20,7,1,16.7,11.7,22.9,2.3,60.1,11.1,12.57,51487
2013,10,21,1,0,16.2,12,22.2,2.8,50.3,8.9,13.13,62099
2013,10,22,2,0,15.9,11.3,21.7,3.8,46.1,8.1,13.8,62822
2013,10,23,3,0,16.2,12.2,22.1,2.9,49.1,8.9,13.2,62185
2013,10,24,4,0,13.1,7.8,18.5,3.2,50.8,7.6,11.63,62777
2013,10,25,5,0,9.3,5.3,14.5,3.8,41.9,4.9,13.46,62398
2013,10,26,6,1,10,4.3,15.7,1.9,50.5,6,12.91,54801
2013,10,27,7,1,11.4,5.1,18,2,56.3,7.2,12.21,51788
2013,10,28,1,0,11.6,6.7,16.7,1.4,65.5,8.7,8.18,63155
2013,10,29,2,0,12.7,9.5,16.5,2.6,71.3,10.4,5.64,63926
2013,10,30,3,0,10.5,6.4,16.2,2,58.9,7.3,11.54,62824
2013,10,31,4,0,11.7,5.5,18.8,1.7,54.9,7.1,11.74,63329
2013,11,1,5,0,14.8,8.6,20.7,1.5,50.8,8.3,10.16,61066
2013,11,2,6,1,11.6,8.6,14.9,1.6,79.8,10.8,1.94,55557
2013,11,3,7,1,11.9,7.8,16.7,1.7,80.3,11,8.3,52359
2013,11,4,1,0,12.6,9.2,17.6,1.8,70.3,10.1,9.32,62623
2013,11,5,2,0,12.3,7.5,18.5,1.8,64.3,8.7,10.82,62668
2013,11,6,3,0,12.2,9,15.9,2.3,77.5,11.1,2.83,62657
2013,11,7,4,0,12.2,7.5,15.8,4,52.9,7.5,11.87,62671
2013,11,8,5,0,9,4,14.5,1.6,43.4,4.7,10.39,62796
2013,11,9,6,1,11.6,9.2,15.5,2.4,62.1,8.4,3.63,55968
2013,11,10,7,1,5.5,2.1,10.4,4.3,45.3,4.3,12.02,54144
2013,11,11,1,0,2.6,-1.4,7.5,2.8,32.9,2.4,11.63,65865
2013,11,12,2,0,3.4,-1.1,8.5,2.7,36.1,2.8,11.29,66426
